-15.077,-11.139,0
-20.339,6.7695,0
-21.577,-7.722,0
-26.673,-1.0707,0
-27.136,-14.503,0
-26.933,0.099693,0
-22.068,-5.8349,0
-13.395,2.4283,0
-14.47,-11.742,0
-23.449,-17.539,0
-25.588,-6.161,0
-25.192,-10.067,0
-29.276,-15.709,0
-26.911,17.714,0
-29.902,-2.366,0
-22.9,-3.4212,0
-19.102,-9.7084,0
-19.836,-3.0919,0
-22.655,8.0384,0
-22.022,0.74199,0
-22.567,-1.0863,0
-16.73,12.96,0
-25.568,6.7944,0
-25.748,-1.2727,0
-12.143,-6.851,0
-28.271,-6.9056,0
-25.163,16.332,0
-18.989,-12.007,0
-29.771,-14.196,0
-29.099,-4.8284,0
-18.295,-15.921,0
-22.306,-5.869,0
-27.648,2.0733,0
-20.341,-10.833,0
-29.847,13.173,0
-23.158,-7.6788,0
-24.288,-18.042,0
-27.172,-9.4715,0
-13.363,-2.4636,0
-17.289,2.4963,0
-27.73,-15.612,0
-26.178,-7.7832,0
-10.899,3.951,0
-19.353,-3.9779,0
-20.918,5.234,0
-22.736,-12.169,0
-20.96,0.05769,0
-23.039,2.3654,0
-25.099,8.2436,0
-25.118,-11.825,0
-18.506,-9.5957,0
-17.26,-12.851,0
-18.098,1.448,0
-25.199,-15.244,0
-25.927,-3.0917,0
-11.396,-1.4885,0
-25.788,7.2968,0
-28.329,-17.236,0
-27.15,-16.983,0
-25.905,4.8231,0
-25.223,18.448,0
-25.299,0.735,0
-24.24,3.8565,0
-14.122,-5.4886,0
-29.59,-6.6864,0
-15.612,-0.76636,0
-15.194,0.37869,0
-11.318,-1.2857,0
-19.265,-7.311,0
-14.582,10.582,0
-15.876,-6.9287,0
-25.592,-9.1969,0
-14.626,8.5311,0
-25.933,3.118,0
-24.673,-5.1958,0
-14.202,-4.2188,0
-22.133,11.966,0
-25.953,-7.4882,0
-26.491,-16.532,0
-23.2,-5.7473,0
-19.426,-14.354,0
-13.58,3.492,0
-27.973,19.35,0
-25.28,6.3363,0
-29.24,6.2638,0
-26.41,-19.211,0
-28.945,9.1854,0
-19.078,8.0984,0
-21.065,-1.3868,0
-28.382,-15.042,0
-25.781,-0.97148,0
-20.226,-6.1754,0
-19.034,2.5208,0
-18.814,10.831,0
-11.528,-2.434,0
-24.743,-11.091,0
-18.428,2.9297,0
-21.737,2.5499,0
-12.85,-4.4364,0
-11.43,1.704,0
-26.177,-10.747,0
-29.383,-7.1271,0
-21.033,13.955,0
-15.621,-8.5687,0
-25.471,6.421,0
-29.496,2.2138,0
-18.622,5.425,0
-12.178,-7.6165,0
-29.336,13.831,0
-21.963,-16.497,0
-23.885,5.1874,0
-20.22,-7.2257,0
-17.179,-11.006,0
-19.498,-6.6208,0
-17.356,-8.902,0
-29.46,-2.6028,0
-17.195,-2.3606,0
-19.903,1.0244,0
-21.265,10.083,0
-14.188,-5.7088,0
-20.751,4.0322,0
-29.165,-5.0207,0
-17.628,4.8811,0
-20.505,15.633,0
-27.306,-13.921,0
-12.295,7.0684,0
-29.433,9.6304,0
-26.987,-10.81,0
-27.119,6.7404,0
-28.999,6.339,0
-21.754,-4.1943,0
-10.201,0.062505,0
-14.351,-12.255,0
-21.409,16.708,0
-12.264,-0.054494,0
-27.055,-6.3631,0
-15.3,9.5818,0
-27.183,-1.0639,0
-22.909,-9.1884,0
-29.887,6.0999,0
-18.92,-3.5465,0
-18.633,-16.403,0
-21.735,-14.686,0
-28.634,-13.983,0
-15.052,-11.963,0
-20.538,-16.757,0
-16.899,-7.0207,0
-19.065,-6.5554,0
-18.021,9.2761,0
-24.546,2.9967,0
-25.823,-9.5705,0
-16.286,-10.231,0
-18.483,9.0495,0
-25.321,0.53321,0
-25.538,-14.043,0
-29.501,11.574,0
-24.681,8.3299,0
-20.038,-0.90892,0
-10.203,-1.8457,0
-19.1,-12.521,0
-16.563,14.363,0
-13.526,-4.7154,0
-28.669,4.8905,0
-16.232,3.3897,0
-18.685,11.474,0
-22.038,11.72,0
-28.545,10.81,0
-27.443,-14.788,0
-19.457,-2.0013,0
-20.086,17.144,0
-21.078,-8.4893,0
-13.63,-10.282,0
-15.247,2.4289,0
-23.094,-8.7658,0
-29.77,8.2423,0
-24.877,3.5448,0
-17.522,5.1132,0
-15.72,-13.247,0
-28.457,9.8133,0
-22.642,13.782,0
-24.635,16.325,0
-18.686,-5.2935,0
-25.201,-16.64,0
-26.572,14.036,0
-24.868,10.618,0
-27.513,12.556,0
-26.046,7.7507,0
-23.719,3.0661,0
-15.495,12.252,0
-16.406,-7.8124,0
-19.665,-12.649,0
-28.595,-17.857,0
-14.165,-8.8701,0
-25.513,-18.311,0
-21.018,-10.186,0
-23.333,-13.289,0
-28.916,-18.146,0
-16.747,5.7538,0
-18.352,-1.9164,0
-17.32,-1.6925,0
-12.848,5.2832,0
-16.526,7.4563,0
-23.404,-14.911,0
-16.007,11.52,0
-22.209,6.7072,0
-27.576,-16.504,0
-16.303,4.7876,0
-27.873,6.3151,0
-29.28,18.943,0
-18.025,9.9773,0
-26.78,-18.958,0
-26.83,10.855,0
-14.326,1.6581,0
-18.95,0.17643,0
-14.249,-3.8473,0
-13.6,8.6584,0
-21.31,-7.1959,0
-28.676,2.3282,0
-22.695,7.6897,0
-26.048,-14.884,0
-18.31,-0.20036,0
-19.782,-9.983,0
-28.214,-1.4644,0
-24.943,-14.848,0
-28.457,1.9095,0
-28.539,17.617,0
-15.615,0.88099,0
-23.939,-17.103,0
-14.657,6.8954,0
-13.641,-6.1354,0
-20.262,2.0566,0
-20.108,7.3411,0
-13.203,-3.9895,0
-21.791,-12.028,0
-11.252,5.7798,0
-18.63,-15.694,0
-22.41,1.9392,0
-16.865,10.634,0
-23.238,14.411,0
-17.902,-14.474,0
-24.419,-2.0746,0
-16.218,1.921,0
-25.14,10.943,0
-28.486,5.2121,0
-15.582,1.7657,0
-25.314,18.929,0
-22.669,12.329,0
-23.545,0.6507,0
-27.481,-17.284,0
-24.615,-6.5624,0
-18.521,8.4628,0
-27.688,-4.5695,0
-17.963,15.256,0
-15.769,11.279,0
-22.267,-18.417,0
-23.591,9.3169,0
-19.694,0.16627,0
-23.43,0.66166,0
-18.859,-12.316,0
-15.36,13.422,0
-27.825,-2.2265,0
-27.516,-19.438,0
-27.477,19.693,0
-22.533,-14.304,0
-18.476,4.2044,0
-29.239,0.70565,0
-24,-0.49093,0
-28.513,3.1377,0
-27.604,10.532,0
-22.806,-0.48167,0
-16.345,0.89151,0
-15.914,-2.7218,0
-26.563,-5.5655,0
-22.882,-9.7316,0
-22.972,-1.6688,0
-24.575,13.124,0
19.272,15.469,3
17.559,3.635,3
27.158,-7.1996,3
24.244,-15.692,3
14.139,2.5079,3
26.508,-9.5525,3
15.625,12.193,3
25.202,-12.576,3
23.376,-17.343,3
25.768,-5.436,3
29.886,-12.468,3
17.535,-12.87,3
15.754,-1.2324,3
22.058,13.024,3
20.933,2.9254,3
19.039,-8.6036,3
16.056,-8.0803,3
11.061,-0.66469,3
26.045,15.046,3
19.428,3.7412,3
25.683,-1.3021,3
19.43,-5.3634,3
26.043,2.2749,3
28.155,-10.876,3
15.189,-8.0665,3
29.616,11.923,3
21.837,4.2327,3
15.462,6.1402,3
29.117,5.581,3
21.675,8.2431,3
23.799,-6.5111,3
14.09,-5.6479,3
21.488,17.674,3
18.523,12.485,3
15.167,10.853,3
25.264,3.809,3
26.662,10.519,3
25.382,14.057,3
29.22,14.115,3
23.366,-1.5359,3
17.967,0.55706,3
26.187,17.883,3
23.206,-7.463,3
24.379,-0.23912,3
24.127,15.752,3
25.894,-17.313,3
29.523,-10.552,3
16.866,10.048,3
22.633,2.6412,3
24.322,-5.2961,3
29.85,-7.2335,3
28.23,7.1757,3
21.886,3.0544,3
11.005,0.67951,3
21.903,13.801,3
29.041,1.5683,3
29.908,2.6757,3
19.57,-4.0816,3
22.918,-3.0693,3
24.522,17.437,3
25.04,-12.24,3
26.281,12.021,3
24.052,-6.265,3
17.793,0.2941,3
23.307,2.5271,3
10.991,5.6127,3
15.332,-13.008,3
19.218,6.2113,3
26.263,-5.3492,3
17.69,0.88868,3
23.922,-2.4607,3
29.673,-13.693,3
21.506,12.114,3
24.567,-4.4219,3
28.7,-19.319,3
22.97,6.2997,3
14.578,-11.829,3
22.058,-6.8281,3
12.205,-0.53142,3
20.563,-2.1752,3
29.27,7.8046,3
16.986,-6.6796,3
15.831,-9.0417,3
11.351,-0.21966,3
18.452,6.372,3
24.324,-0.33813,3
17.07,11.98,3
29.441,10.809,3
16.973,2.8427,3
26.899,-19.159,3
27.955,-10.099,3
28.672,-2.8158,3
15.185,12.39,3
15.13,-3.6369,3
13.733,-0.1999,3
26.79,11.516,3
24.972,-3.7052,3
28.959,-5.1175,3
26.922,-19.11,3
22.843,12.096,3
21.168,5.5707,3
24.569,-7.1958,3
16.217,-12.766,3
25.916,-16.634,3
19.385,10.186,3
21.642,8.5141,3
11.481,-6.3954,3
17.244,6.4725,3
24.691,-17.182,3
20.95,7.0145,3
28.26,-3.1584,3
23.223,-2.398,3
21.79,10.655,3
26.391,-6.9022,3
19.529,7.4234,3
22.066,10.232,3
27.832,8.2464,3
15.347,3.84,3
20.437,2.9006,3
20.906,7.0511,3
24.243,-10.579,3
23.174,-0.31958,3
29.893,4.6894,3
24.739,16.406,3
25.312,-12.895,3
21.4,9.857,3
12.203,-2.5756,3
25.713,2.8008,3
28.674,10.028,3
24.057,11.409,3
24.712,16.172,3
28.66,-4.0418,3
25.622,-13.191,3
26.728,-19.655,3
27.258,14.189,3
22.801,-3.2466,3
27.627,-11.106,3
28.03,-8.2685,3
27.165,12.848,3
21.543,17.59,3
26.54,-7.9591,3
25.33,15.813,3
28.52,-14.145,3
17.584,9.9019,3
27.056,-19.425,3
26.514,5.6107,3
15.185,9.6704,3
28.377,1.4663,3
15.681,-4.5672,3
23.25,-13.039,3
29.714,-5.3829,3
23.667,-12.644,3
18.707,-5.4394,3
15.219,6.2754,3
17.738,3.466,3
21.839,16.141,3
22.488,-11.704,3
22.495,-9.3799,3
16.701,14.053,3
27.056,18.591,3
22.555,-4.5771,3
28.325,8.2399,3
21.065,-11.217,3
11.182,-6.0013,3
21.373,9.6523,3
25.62,18.24,3
28.877,15.821,3
19.824,-4.3809,3
15.376,-0.92124,3
26.202,6.2904,3
16.242,2.438,3
29.186,-11.221,3
16.375,10.433,3
28.299,-18.549,3
23.126,-14.973,3
12.471,2.0149,3
28.776,13.6,3
21.104,11.004,3
17.534,-7.7593,3
28.964,6.9847,3
17.821,-4.8523,3
23.446,-0.090197,3
24.352,-9.7397,3
26.396,-17.693,3
24.311,-16.987,3
19.531,13.362,3
27.807,-8.3092,3
29.288,4.0336,3
21.658,6.5662,3
26.789,3.2458,3
27.773,0.21016,3
23.411,-2.5918,3
27.214,1.0401,3
22.229,9.4844,3
19.386,-5.9607,3
24.824,14.092,3
24.613,-11.019,3
17.511,8.49,3
